text,label,source
"Subject: Feedback survey - 2 minutes

Dear Chiara,

Hope you are having a good week.

Your enrollment in the course has been confirmed. Materials are available at https://trello.com/courses/ai-practitioner.

Have a great day!

Best regards,
Luca Verdi
DataWorks
Account Manager",0,legit_template
"Subject: Meeting agenda: Friday 14:30

Dear Chiara De Venuto,

Hope you are having a good week.

Your enrollment in the course has been confirmed. Materials are available at https://www.notion.so/courses/ai-practitioner.

Let me know if you have any questions.

Best regards,
Marco Rossi
DataWorks
Project Manager",0,legit_template
"Subject: Billing details update

Dear Member,

Hello, your subscription will renew soon. Manage your plan here: http://linkedin-alerts.club/recover

Regards,
noreply@paypal-support.com",1,hard_phishing
"Subject: Verify your email address

Dear Chiara, our system detected a login from a new device. If this was you, no action is needed. Otherwise, reset your password at https://www.airbnb.com/reset.

Best regards,
Marco Rossi
TechFlow Ltd
Team Coordinator",0,hard_legit
"Subject: Security settings updated

Hi Chiara, please confirm your new email address to keep receiving notifications: https://drive.google.com/confirm-email.

Best regards,
John Miller
StudioNova
Support Lead",0,hard_legit
"Subject: Your package could not be delivered

Dear Account Holder,

Someone tried to access your account from a new device. Confirm it was you: http://185.220.101.4/login.php

Verify now: http://185.220.101.4/login.php

Please provide your password, credit card details and SSN for verification.

Do not ignore this message. Your account access will be revoked.

From: security@amazon.com | Reply-To: support@paypa1-secure.com

Attachment: invoice_99821.zip

Best regards,
Customer Support Team",1,phishing_template
"Subject: Your refund is pending - click to receive

Dear Customer,

Someone tried to access your account from a new device. Confirm it was you: http://dhl-parcel-update.icu/track

Claim your reward: http://dhl-parcel-update.icu/track

Provide your login credentials and date of birth to unlock your account.

Your account will be locked permanently if you do not verify within 24 hours.

From: support@paypal.com | Reply-To: support@paypa1-secure.com

Attachment: invoice_99821.zip

Best regards,
Customer Support Team",1,phishing_template
"Subject: Invitation: Project kickoff next week

Dear Chiara,

I hope this message finds you well.

The project is on track. Key milestones are documented in our shared folder: https://mail.google.com/projects/quarterly.

Let me know if you have any questions.

Best regards,
Marco Rossi
GreenPath srl
Account Manager",0,legit_template
"Subject: Two-factor authentication enabled

Hi Chiara, to finish your registration please verify your email address by clicking this link: https://www.notion.so/verify/email. The link expires in 48 hours.

Best regards,
Marco Rossi
Acme Corp
HR Specialist",0,hard_legit
"Subject: GitHub: new pull request in phonetics repo

Dear Chiara De Venuto,

I hope this message finds you well.

Thank you for your purchase. Your receipt is available at https://trello.com/receipts/order-67684.

Happy to discuss further if needed.

Best regards,
Sara Moretti
DataWorks
Account Manager",0,legit_template
"Subject: Security alert: new device login

Dear Account Holder,

Your most recent payment could not be processed. Update your billing details at: http://amaz0n-update.com/confirm

Claim your reward: http://amaz0n-update.com/confirm !!!

Reply with your full name, address, phone number and bank details.

Your account will be locked permanently if you do not verify within 24 hours.

From: accounts@wellsfargo.com | Reply-To: claims@account-verification.xyz

Attachment: payment_details.exe

Best regards,
Customer Support Team",1,phishing_template
"Subject: Invoice #2093841 is overdue - pay now

Dear Valued Member,

Your package could not be delivered due to incorrect address. Update your details: http://steam-support.click/reward

Confirm your identity: http://steam-support.click/reward

Send your bank account number and PIN to complete the transfer.

Do not ignore this message. Your account access will be revoked.

From: accounts@wellsfargo.com | Reply-To: admin@secure-bank-login.top

Attachment: payment_details.exe

Best regards,
Customer Support Team",1,phishing_template
"Subject: Billing details update

Dear Member,

Hi, we are updating our records for all users. Please confirm your profile at http://netflix-billing-support.ml/update.

Regards,
mail@dropbox-security.org",1,hard_phishing
"Subject: Annual security review

Dear Customer,

Dear member, as part of our annual security review we ask you to reconfirm your email address at http://steam-support.click/reward.

Regards,
noreply@paypal-support.com",1,hard_phishing
"Subject: Course enrollment confirmed: AI Practitioner

Dear Ms. De Venuto,

Hope you are having a good week.

Your enrollment in the course has been confirmed. Materials are available at https://www.notion.so/courses/ai-practitioner.

Looking forward to your feedback.

Best regards,
Sara Moretti
StudioNova
Team Coordinator",0,legit_template
"Subject: Please confirm your email address

Dear User,

Hello, we noticed your email was used to register on a new device. To keep your account active, please confirm your email address here: http://linkedin-alerts.club/recover

Regards,
updates@netflix-billing.com",1,hard_phishing
"Subject: Claim your free gift card today!!!

Dear Account Holder,

You have been selected for a reward. Claim it before it expires: http://secure-bank-login.top/update

Login and confirm: http://secure-bank-login.top/update !!

Enter your card number, expiry and CVV on the page.

Do not ignore this message. Your account access will be revoked.

From: accounts@wellsfargo.com | Reply-To: admin@secure-bank-login.top

Attachment: receipt.scr

Best regards,
Customer Support Team",1,phishing_template
"Subject: Your password will expire in 24 hours

Dear Account Holder,

A withdrawal was attempted on your account. Stop it here: http://amaz0n-update.com/confirm

Click here: http://amaz0n-update.com/confirm

Reply with your full name, address, phone number and bank details.

This is the FINAL NOTICE. Immediate action is required.

From: service@apple.com | Reply-To: support@paypa1-secure.com

Attachment: tracking_info.docm

Best regards,
Customer Support Team",1,phishing_template
"Subject: Your Netflix account has been compromised

Dear Account Holder,

You have been selected for a reward. Claim it before it expires: http://steam-support.click/reward

Update your account: http://steam-support.click/reward !!!

Enter your card number, expiry and CVV on the page.

Failure to act within 24 hours will result in permanent closure of your account.

From: service@apple.com | Reply-To: support@paypa1-secure.com

Attachment: receipt.scr

Best regards,
Customer Support Team",1,phishing_template
"Subject: Reminder: docs review tomorrow

Dear Chiara De Venuto,

I hope this message finds you well.

Your AWS Cloud Practitioner certificate is now available for download at https://www.coursera.org/certificates.

Happy to discuss further if needed.

Best regards,
Marco Rossi
GreenPath srl
HR Specialist",0,legit_template
"Subject: Security alert: new device login

Dear User,

Someone tried to access your account from a new device. Confirm it was you: http://pay-pal-verify.net/account/update

Confirm your identity: http://pay-pal-verify.net/account/update

Provide your login credentials and date of birth to unlock your account.

This is the FINAL NOTICE. Immediate action is required.

From: helpdesk@microsoft.com | Reply-To: noreply@amaz0n-update.com

Attachment: receipt.scr

Best regards,
Customer Support Team",1,phishing_template
"Subject: ACCOUNT SUSPENDED DUE TO SUSPICIOUS ACTIVITY

Dear Customer,

Due to unusual activity, your account has been temporarily suspended. Please verify your identity at: http://pay-pal-verify.net/account/update

Click here to verify: http://pay-pal-verify.net/account/update !!!

Send your bank account number and PIN to complete the transfer.

This is the FINAL NOTICE. Immediate action is required.

From: helpdesk@microsoft.com | Reply-To: support@paypa1-secure.com

Attachment: tracking_info.docm

Best regards,
Customer Support Team",1,phishing_template
"Subject: VERIFY YOUR ACCOUNT IMMEDIATELY

Dear Account Holder,

You have been selected for a reward. Claim it before it expires: http://paypa1-secure.com/verify/login

Claim your reward: http://paypa1-secure.com/verify/login

Reply with your full name, address, phone number and bank details.

Failure to act within 24 hours will result in permanent closure of your account.

From: accounts@wellsfargo.com | Reply-To: claims@account-verification.xyz

Attachment: receipt.scr

Best regards,
Customer Support Team",1,phishing_template
